docId,voteid,final,competitionId
f39dde36e047e7cdd3cae0ae21260446,46427,283,294
1de80c1e91c5748ea131ea0369d5845b,47263,303,298
db3dd681aebb5f1795d869295c57fccd,46951,306,298
da220801f7ee1a8b2b84a20181d3c3e8,47671,308,298
426f22fbec4889220befbd7c304375f5,47712,309,298
154de94d432331e892ff9fa434ac1032,47461,310,298
b3feab7ffb42a836159d231014f046ec,47906,311,298
18d6171e578cf6e205422a71c6e91e93,47131,312,298
aef8088906c24ed7a1e23c76ca7aa1e2,47585,314,298
f76af41b5dc499d2a76abdb5c1a95257,47610,315,298
b7e94b8ca9b4d19419031e85bfc209bf,47046,317,298
bd828ba77c5ac3a0de7f1109a9f52be4,48053,320,298
6ed9d18f74885288aef2accd01c6743e,47107,322,298
5d3ab1015649c3a6168ec9b6852acfb8,47601,323,298
1ec972719e93414dd2423f4efa60ca37,48021,327,298
81bfecfc4312c4ce45df16075b221290,47680,330,298
b4b6d2effdaf490bb052f6bd903308e0,47428,333,298
0164023102f8656296f28f743f1322af,47306,334,298
32142a2f89aa72056b20e1215f066363,47812,335,298
6f809281ff486fd6087283a1d2309c1f,47540,336,298
ea01dc61b44cfb133820f4897d44bec2,47883,337,298
448946de76b1e05979b761a7a007c73f,47497,339,298
a6f6a1ff27f744c027e8042193feccac,47890,343,298
287839e18e8f8ee1099f9f74dc3c7c19,46898,346,298
114790e2a5055b2dc43d1d15df361a60,47215,347,298
3efb6a126d5ab98a1244534c0dea7652,46948,348,298
79a5df5b56008623505a510a39943112,47042,349,298
369cd74f71cf8fc8cb5dc06ca85117d0,47621,350,298
0e49407c5881903bd9765d63af7c88b6,47824,351,298
537b4934590b5be245e127e05f7910d8,47977,352,298
d92e967d4beb489a5bee766f50e36183,47286,355,298
907e4c088e4deb70812fb639ec4eaa5e,47600,356,298
27d5c11f08429aa05c958d044fe10c06,46891,360,298
fc0ba0882ec4426159dcb4dc7f3e9621,46906,361,298
73d0ca7be37dce65e94f7821c6224b53,46870,362,298
b3aec8533b890b433cfe8df19657f6d3,47807,363,298
2b7e5e2f6aed3a6b5550d3e7c83441cd,46877,364,298
f9ec660b3b5ed94a5c6be84d82d0a21a,46892,366,298
a1fd84687f091f62e1321421a6c86a2d,47905,371,298
78c11825729436961737b332ae91a34c,47130,373,298
75d1fb4525f84d1c2db3296286c372df,47692,374,298
9ba1e523c70e4774508582bb7dd7cfa1,47343,375,298
770161a58edcf7e0c60eedb795a8739a,48032,377,298
71d35cffb27071de841ba5ac761a43cb,47843,378,298
ef53decd0623c5959bf907b7f9e21c95,46958,380,298
8b79126234e388f5c40fa2458b5207cf,47794,383,298
bce86113d87eabbdf30ca49b0e7e3cbb,47183,388,298
c3e1217f4cad396bd8715106d0e4cc91,47036,391,298
e8d36bd87da3ce47a4636a8de48f1d09,47035,392,298
a7d26492c3bc84dc840ef3f79ef15a8f,47032,393,298
eb5f989c7765174da1aa976586a572d4,47028,394,298
9556dcde7ae90cc6686aae7db63eb071,47073,400,298
1b2c79329040a7180aa110d4db419f6e,47148,403,298
167e9a8cd616cf64bca83123d291997a,59306,102,354
1507cb7a131bae577a78707479f1fad9,58945,103,354
bba73dabb504e58626c4c3e1e57c8d78,59523,107,354
692e5677a118250868db171410a1bdf8,59532,108,354
154a941da31a575e8553abf58800d349,59555,110,354
b000f6551c687e9bb9f3074af1615609,59575,111,354
1f7dfda990c3c67203a066dbb3481b2a,59030,116,354
b8e8db77de2f653900bc911bb416ab03,59156,118,354
4ab30cd4ffda32893ea7106aa18484b1,59422,119,354
34e74144a56df8312baa54b66c3824bb,58798,121,354
41f99b2077b10df31e62554fcd18b278,59012,122,354
1c563eaf507e557e78b83b92b8a16b9b,59104,123,354
8d55594368cf0559fa10f70345f90e38,59342,124,354
a768f268e0b8c6ec2d67d365c19bb276,59395,125,354
8eae346c8206e0d4ecc4daf3228da7a0,59229,126,354
e4d7aa1a7c20a7063956c69b358375f6,59489,127,354
17a95508fa3e94fd5532ba9a8f0881d7,59604,128,354
855b19028e0689bb455a4a0f8c23bc3c,58983,129,354
2a6242ad449bd0def543105dd6ac0d8c,59092,130,354
d4ec319a329add0ae7d2b731e90ee649,59251,131,354
b6afeae236ea5aa4b783cc68b1c2a8b5,59277,132,354
f694131e504c32a7f0ea4d5db4ce242c,59535,136,354
6d060a7420d0aa525b3af9d88f991858,58830,142,354
3f1d13bc7765975e95ade69fab6fa430,58889,143,354
1fe20554ebd23a4f57131e8cb7970e8e,59013,144,354
5fb7b0978daf786c4ac0c8e434c35017,59151,146,354
e9e71f0f18d488892d057f6992cfea4a,59321,148,354
8749e45d1864207a7fff334a3a1e04c4,59360,149,354
e1c6165698779ad88d21516da058f0f1,59387,150,354
9a46daf667bb3b34e252e05d5739fab5,59470,151,354
06e037f302a0f213a7f046c34634d3e4,59201,153,354
f20ddd78d2c8c13f2c31bf93fe15c341,59148,157,354
7904ba77d04fa56cb5a2ada71152cdb1,58991,159,354
101c3d29bc8b33c1f69ad9d47b0b5856,59082,160,354
5e9dbf7a80efa51ca99c194fa89b2d94,59343,161,354
dacc4b3f67204b29bbf63d96cff3d3c0,59390,162,354
fb29b3284bffa92fa8c38f040b8599af,59583,163,354
dde1ab22a9d1a4b7203b9ea9fe0fb73a,58895,164,354
f3adf78f057400eedb62b917ac9cc980,58934,165,354
4c38c6de726fbe2adab7f81a5245cd32,59051,166,354
d278cfb0f574bf7b3ff72fd2d76d7fd7,59053,167,354
9578607a692f9380d2c5e20f595f6aa8,59065,168,354
954f12bcf8c031f1c5790c2811fb3dd8,59090,169,354
61ee7da5fbee8fc623faf886644909b2,59100,170,354
b62c76679c317b3365aaea5f6c04b279,59108,175,354
3ac9a7c22e00cf320458e1288a936c87,59232,176,354
26404cb12668b6ee9c49af0d5a75d3d9,59234,177,354
6e1dbc33af24f20668daa0c5a447bb2b,59316,178,354
c80b3dedea488ea09cdddde6857cfb7e,58821,179,354
9a1be5243d39812f8375a6fc0e1b34bb,59425,180,354
84daceb1ad1dbb42547aa623dd8e735f,59015,182,354
646336d3d826f28e375ab5a2548a8cfd,59603,184,354
6f6ee9492a9c83d9de6f4114c95225eb,59117,188,354
63f491c4011879677c74a25f79dbc1fd,58820,189,354
d4978cebd7476f4dc0ab61538e0e0044,58944,190,354
23b9875875382f0a7389c55015679999,59093,191,354
84a022765f8b7d8b763a1bd7b9b436ef,59607,192,354
f10db0ca0f5603b308cd081a7dcad539,58938,194,354
95125f1d9c0a6e2857808eeaad103fc7,59495,199,354
b7e9ac58e4dfe9eb157cbd02cfd86fca,59582,200,354
d6d748a9e7f244be3e962760f9c59364,58613,101,350
d43d646f64301509ce7ddbcd63f621e4,58659,102,350
56aa3fe8f4644d0799296782f45016d2,58698,104,350
31918eda7f074889638641b66b953c6f,58155,109,350
510d953db5d272d4af60899af34b8237,58451,111,350
26a00e3e9639387df501a8b9eaeb3d3d,58462,112,350
832c1116692f8ae517fb523097220da3,58599,114,350
23d4fc73d331d58074f80406c1c37251,57996,115,350
92f39b0631ba8086466332386fcc7910,58133,116,350
b471e21fdb70b75d0a296e03c6de9e75,58183,117,350
11e7525c27cc2278869eb1fdbe9de3ed,58286,118,350
e4882c4bb52902f2d2ea470826434194,58318,120,350
c31be3a48fddedd994604dff9532851c,58562,121,350
388da98199990be2ecd30c8eadb0d043,58572,122,350
54f786b0408bb1e2a4ef3ad43d6c3eb8,58756,123,350
163e023da31a2444c6c638ce5999a137,58291,124,350
22f777ed353c18831a4e3def7ca47d53,57980,125,350
50417680a4c2a74fb53dd97e292ee0d8,58001,126,350
47666d07780d48bab5bdd58bfdf420ae,58177,133,350
e5055de32b6db70491ce73014e99136b,58482,135,350
70cd9987d8c5a686a25ebd1916a5ca18,58699,137,350
ccd47978cba693b5433b44803ee1332e,58726,138,350
72507ffc37fc6ea057cc3f6b6b43ebd6,58436,140,350
e4397ea621c914a3ab6c6b1b566fb188,58206,141,350
27f284c4052c920e83474409f43fbe44,58297,146,350
84922ddb2e63230a8a7021aee4a2c449,58028,149,350
5e8d4234b5ad6ce775c5f32fc9962f7c,58360,152,350
510b5cce565e6b48027eacc2e4d25683,58602,153,350
3107c9830bfefa6ae20c47efe7c72502,58709,154,350
82f96b2157c4e69ac235b6bf571e2e68,58720,155,350
72b5b6f8ce11426056376016055c8fea,58094,156,350
97012e677685d90548cd7667f1346ec3,58470,159,350
78e1a5ec89e22496c9e8ef85836b5851,58237,160,350
93a4302110b25910c6d252ee67c7b8b2,58754,163,350
48e1f4319f47b50677dcedda324668bb,58095,164,350
2e4cef3ee0904099d7c414e0f52a79ad,58414,165,350
fcbf55c1964796f8d8c57162275f7f2c,58015,166,350
e2ad9650e4f027fbd5eb712987307d5e,58059,167,350
83accee7d365c69e15eebb9a7186dd26,58174,168,350
7ae54ded0e30cdef9c647b2a233128b9,58300,171,350
c35284ef3654b5d7ce79c7f3f5c6e1a7,58373,173,350
e81b0ff7925391eb76d0746f1cd84150,58388,174,350
d16e7de34952a5d06d35a0c28803b431,58476,175,350
8b89b74db1c08b59e5f1ca2056026fdd,58500,176,350
4f8ee8d9e0035546b8ba5029d0db2f4e,58624,177,350
f80a047fe1b0a456edeb971edb8c8e4b,58648,179,350
1f502038f11dc212bbb40c249ee6102c,58106,180,350
4563fbf8951dd110e8f9a0c171cdf1b8,58686,181,350
02a091e8026bd3c2a34ad89ff2600f5a,58738,183,350
046556bc057a005cd06bc2fc850d2542,58061,184,350
ec6c288169628b01f30bbb5467c97de2,58678,185,350
0f7f698497ffffb5e3511fd1df54391a,58077,186,350
2c2a6a6e07d33baf6b33933af15b81f8,58368,187,350
71f70f1585c0848f8dd0b2d698a5afac,58032,189,350
c71baa1933901de148ce6aeaab9e8b34,58627,192,350
c6023d8524c27bb4b786ca4cf3d8df93,58037,193,350
1fd73a5eabb6ae2a835ff4eaa3b52f54,58266,196,350
c515464a0d9588fb2f086852f700edfb,58060,197,350
f08f399ca0bfddea53bb164978e2669a,58070,198,350
5ebd7d9ddc7c181e0f2dc0d347faa8ca,58156,199,350
b72289ace3ef5e45f9edffaa288bb4a1,58263,200,350
4275cdef13878c9f41805c02e99431c8,45115,1,290
fa6c7b8c4be480bf8c8a08f1520f4a64,44898,2,290
9587dfa9473ba9df8fd717a8e1fdb91e,44988,3,290
f7a662dd9cdc6852d6c1e1841a7139a4,45082,4,290
f18c95d4a61d1e961df452cbb3d046ce,45348,5,290
68d2f257410d8ef5642cebcf6f8badfc,44871,7,290
99b4c57cf69990a9fa89236bc2ff2924,45453,8,290
f0637c4e1176b6e4019f3d338312c91d,44691,9,290
1c06dc0f8cfca7de4dae36fd78d68b45,44896,10,290
d09cfd25e4d98393e4440981f2bf3913,45030,11,290
65042e84031d4fbf6a68fe8bc4d583ea,44570,13,290
079614cad3e822c64f72828da7ccc9e2,44939,14,290
f789dc03c97d2c785e2fda24e4729ecb,44611,16,290
76e8fd49ed30be416e896f58bf825b89,45343,17,290
f7d4a14060310db576472d6a2dcc8439,44675,18,290
bf9d0cf194b64f433160ad3261f3dfa3,44894,19,290
010726e7d52715e645824d767149497d,45154,20,290
8b8455e8dbe1bf6113c34063d89d03d3,44800,22,290
4e1d1a9c72b65904096095ed0b533141,45407,23,290
ad112a8053e6574ad6b1293faf666bfd,45019,24,290
ac73815505909d364c48f7547532b82a,44526,25,290
5a8ba394eafbf719f32a03c90b7e0bee,44518,26,290
431cf499101f2345b16717227b59d9c5,44752,27,290
2d38aa39beccf0627078531db3185523,44937,28,290
0b50a03036e522a46ee81efbe9876a04,44545,39,290
5d7cb34bac64b2e7db2146d633ebb370,45150,40,290
abac07d621d0858b8a34fce35f12ffab,45006,43,290
daf30d09a4ff467b78ecabacdc7813ba,44864,45,290
638342787533b54b40ea9fdafbbb8fb4,45463,46,290
f9fbf57a3381d50900a13b768ad38c7f,45290,47,290
47c547011f12c8ed69ff340b7f3adf4f,44537,48,290
cbe33ec4091f349a462b0b03507565c4,44840,50,290
abc6899c3d196378b277d7262104f07d,45039,51,290
35f3bb2e6a69acb2849eae3c41938a12,45148,52,290
db6cb489c49ea501ed378e5d545850f2,44740,53,290
ec65fc5c43ffb87fb39f6b2bac58c3f9,44990,54,290
dc38f2fe920f8884cb25365cb535090b,45092,56,290
bb3d1b08edb786209162edd297be90be,44567,57,290
56e82c07feb3044a74975f9e8bb92913,45155,58,290
cdc372f0dd7d375945531c7b35f2cb94,45048,64,290
ba51912db6c6c64bd3ff2fe6622ae8f9,45066,65,290
61fb400be005b6a788b23aed882ac44b,45195,66,290
1e61c8ff8ac44f0c914be1f0a962ca26,44743,68,290
8d9fffc5dcec53ae99eb7d61dce44ea8,44565,70,290
25e7f16588049bdb908c6f4f5f1376e5,44775,72,290
e10894eeda180dc7feb9594ce21427db,45432,73,290
59ae3437b981863aa78f2b728363a0ba,45229,75,290
aa4aea46aa969877bb1079ff04da339a,44669,83,290
c506bf5d655dac6bd06093b15f1f1ca8,45170,87,290
25da78ea97c95312c27a40905afa0aa8,45118,88,290
5838a19e9a66905b8e3c06e2c056b61d,44991,92,290
a94490bac7fddf987a8e81a6eb5f6f42,44900,94,290
629090de2dd9be2ac08f815c770bc796,45087,95,290
79c71a787500955a993e8ec278653e97,45068,97,290
22e0b889c2a5dbca0be47054678a1cef,44960,99,290
cc11f8d93e36738ddedb2adcd8b1072f,45144,100,290
dfaab9935faff73ecfeed2b6104bd0f3,50675,204,310
feeb99b2b39b78758d20f20fac88e5d3,50693,205,310
922913ab0bca6b54a45c5518b48bb4eb,50798,206,310
d32a80a38589788917d22669a74362ee,50085,208,310
80c554732ea255afc5750181c063bb10,50222,209,310
aab0dc4f5069f0ebd760a1317ddecbac,50225,210,310
d8046a32608d1bc09d29219a9d1ca573,50665,211,310
ca76d02f520615f95df5b845870f375c,50179,212,310
aa94ad0f0a19e134d4eec0af406bdd31,49972,213,310
529436f8411b47815fb3327d4e36f47c,50092,214,310
becf3a6c7d54646d43baa785dc68adc5,50324,215,310
89e9265d2bca616fd8b18e93e8425267,50661,217,310
7a941dda1cd29b97a1abdcb00e87985b,50008,218,310
a731552a21a094c5fc57fabb1de7cff4,50084,221,310
384ebe1504060931f20640751da9e20c,50106,222,310
b9aa107b3244f064e839ce8eccdeb700,50114,223,310
586a213a7dfd4b9c72d68118cb801d1a,50148,224,310
be0cf6529977a033fc6227e802637238,50206,225,310
0494b6c0945cb98075012624f470b98a,50268,226,310
c11886063ace3c34a081d095fa5d5280,50399,229,310
71e69b1c7f9e851a991f9545c9b43784,50524,240,310
182c66e867a28f3fe36d17a51a54ee1c,49932,241,310
c2164ca9b3379e452153b6a5544703bc,50017,243,310
76faa05e75cb30f764202285aa934156,50131,245,310
862f0b033a6840d1e7f70bfe2aff7a34,50170,246,310
1cf3e16518b18207c39cc238f50461ba,50509,248,310
79c9b7c81484ded68f2772aedbb5e2fc,50136,251,310
e4154a98e493027af644f298cfd4f933,49984,252,310
21765f54b204edda073df5317742d7d9,50413,254,310
8a4a32c800d6530a5d90b5031da7a22f,50163,256,310
b8513602775a629163356b936c97ef57,50172,257,310
1b0393a043fa584101dd4b85c55b683a,50288,258,310
1fbbec589353676be4126fdb4e442c03,50317,259,310
d6b89b486b4087d13fdaa6f6d8223303,50452,261,310
09ca61fadda67180e0e38cf6adeb4798,50644,262,310
9b70be856106a0bce3f75d78df80dd03,50115,264,310
052bfeeafed2791072be05616717ae55,50178,265,310
fe7dafebc97da8a747edbc5a0b8d523a,50030,267,310
9ef8a4d4a050c8532cf9a4965a8a5c78,50754,268,310
abce20553c140819920a95ff50dbc731,50612,270,310
26986f139199db1e3e5327daa5477324,50039,271,310
c2881b512d4e8f6eb8722794a7aa9961,50137,272,310
eaed5f6d8d00e95b3d02b1eda45a7e73,50397,275,310
a394fabe1d40f402dcd0076ace7f3be1,50771,276,310
5f9410a9f1b19095d8c892590b0cdb89,50006,279,310
8359a839eb5c5ec3f452cba8d5213cc4,50345,281,310
5f09b15b2eac0a2c1765660244e2a112,50737,283,310
e4469923faca5b80c8928a7473d79de6,50133,284,310
70a9bed4f87ddffc8a0d95b56f018208,50390,285,310
d7fe7f39aa930336020fd70e52cd58a2,50807,288,310
79e6e780bab9d1b1c7cfddaf9ba80947,50073,289,310
84af1c37a45c26698126333712572109,50327,290,310
bc65a45b7cb7b691454016e6e7e11d9d,50364,291,310
70f643a604c02f40121d6935cc0a893c,50639,292,310
8faca9521cb4cad4c46b8e9bf8010da5,50677,297,310
2b8adb555103767195156d29ffcb55d6,50604,298,310
1836fd6d8bd5eb89f179757129c26ab8,50700,299,310
335fb8928eb2c7d7733d2996a2583d22,50697,303,310
cb2b9324f503a4dc2d862865574f101a,50032,304,310
be8b466ed5be17ec558e375705177db1,47407,1,298
e82e7d4fb849afe3ab78f8fed261788a,46868,2,298
171458bf1e3bc85b5120bda3a5c0a628,47063,3,298
cdbfd9ee386ce25bc404a5441a0607ed,47386,6,298
10517285b6a1a012a443430fa9ea1537,48028,7,298
b539e2ddb2f9b7fbab56afe6df869f97,47821,9,298
9bb781fede9913c1c21932664ad29471,47841,10,298
bfdbd1153e0dd67d97a744742405e946,47844,14,298
6601b670ece93cd5fffb41296f9797fc,46887,17,298
498807474fccdfb710272116e8528719,47085,18,298
6a9e6f57540a511f5131ea90fd511514,46850,19,298
47b539fd9f219ff5586c2a202b7f1499,48005,20,298
2d028afc91661a357715c6fd39958135,47481,22,298
b13aaab079afb7ed20a998fe6704e1fa,47923,23,298
00f2d0c684e9848394a000e48881ff0e,46835,25,298
72fc2f89cd5f1e182b5eb5b92385c804,47128,26,298
e8dff7bfb85643e1c266ab34e539516f,47934,27,298
7af2fd01c61fae0568c2dc5a7eb552dc,47666,29,298
b0923a6e56d0045abc601965f571942c,46949,30,298
0298f0d1c15a2c7a7649312f653a46d9,47521,31,298
0a92bcb641fdc402fe65ee0a4fbdb73a,47885,32,298
11bf1e7b1b1fbbbe4f0a98aa83e0e513,47495,34,298
9b5871d5483a480c6e599871b35713a0,47194,38,298
12510dd8cef7b98c1014e80df82c61c4,47551,40,298
5326603d583333e179921fac52aa2e5e,47433,47,298
2f594706e8ca1bc67d5f9e03bfbdc292,47212,48,298
569c581bc89094d66dab9312f15662ba,47604,51,298
8b6e3151abab9794f3e9fb292013b2c2,47217,53,298
ef9d9f92f0b8a2a06a98920380af5a52,47385,54,298
c751b5cab5ce86375aaa9e79e8ae552c,47700,55,298
1455ced5b620bd0f501c67038da4a310,47979,56,298
c019e95c3a5902b2648a83c9c18f2cbd,47413,58,298
37179886cea9e7c9ecb0df3c7eacdba3,47074,59,298
1c9b9ed884aa5cfc27f191bf283f3dbf,47327,60,298
73ae14761f69a8d6ee5aec672bac4d16,46961,61,298
3d315ca90fcdea5b1952751766ccf507,47620,62,298
767cb5d3f1efbc846139179e4c04f926,48030,66,298
68b4756595f7496eec451f7eb6741efc,47159,67,298
31cbf3512d4769cde419a3f35a93ce69,47210,68,298
e8b0cdc241b1aacdee4a45d9b7506c5b,47408,70,298
92705802142c46e8ae94ffbd3b263df9,47758,71,298
d2af7abc5729b1a84ba851eace2b2dbb,47399,73,298
f4298c80ec62d5355c3069a6c2739641,47204,74,298
e590b3cdce2da3be1892b1252d351ecc,47653,75,298
f3227ca9bb8bddb84b3099eb9cb5f5db,47348,76,298
bb3b5902b93ace3fb044e8e1afb3e6a5,48054,77,298
48045ba29758dc2a59d1d8053750c1ef,47256,81,298
a83a04c941336387b33d3e51e7d71108,47043,82,298
ae97b2aac59092b7b111bd24ac706360,47715,85,298
ad9d15d55d803c419da38cf59f319b15,47662,86,298
115e091817f4bb1bcf8371f4af42761e,47504,87,298
bffe83e9e6d110a8c93413a632c15375,47782,88,298
2449e421a74202afa4e3dcfabee300c9,46867,91,298
4b6276820d92f3d63aba3aa04ecabfb9,47031,92,298
6b71e87788f5e528d752e2fdfa5b5a02,47003,93,298
bce7886f4cc025616a5730c8af86fa76,46863,94,298
7425f71d61c0a0c73e67faf72d5241d3,47780,95,298
4d34076bbe0a23aaedeab483981cad6a,47176,97,298
3fa2f4927f01bd002d015ecda1f1b51d,47261,98,298
cacd0744c98e3bc5f9d8f2cf2ec2ce21,58325,1,350
c50d74211a28935d9812abac7fdc622c,58242,2,350
661cecb92c3403c2d3fb28db9685fad8,58220,3,350
4a3c4462008b0af6f2940bb3beff59c3,58715,5,350
40b7d7f911eeb2fe6889300b13901271,58707,6,350
312ce8c90085147e352756befe1701c9,58011,8,350
50eeae757358d5584955dd9e4a480b77,58350,9,350
06f10aa894b0b39bf5faa14381897320,58573,10,350
cd3f0fd09816c120c547a561f1211d42,58312,11,350
490f4fd39dad74d9a9af51f9f93b414e,58761,12,350
e3203a522ec1c7465a48bc75b9ccf5a0,58063,13,350
116939851001dfb64c5d98d3aa9c37d7,58302,15,350
c333bd4655ab77789e0e0040e00534bc,58069,16,350
17b2166a816470b0f5862f8bdf4798e2,58199,17,350
77a448c1a1272eea3c20cef91aecda2f,57981,18,350
5f58372cb15f67b685c8779c0fcd3745,58217,20,350
71e14cd1f82d33875ca798b95ba38236,58625,21,350
dd88a9c5f3d3ccf744323e6460241685,58560,22,350
ec7b354d29cf7ffbae7e44553b78609d,58504,23,350
924e812a1c6b03754597f7ed56f04713,58589,24,350
dbc42f06a2a5c35af522a155d977d829,58512,25,350
4b5dfcd305b61fabeb559ec6daaffda9,58423,26,350
72da557ac7841d372122695a913fa658,58210,28,350
000e8e96e0bce7f1f7feac58f842145f,58485,29,350
565850578e0848dbae95bda65cb8a33f,58524,30,350
46c904c399ae1a213d36217781e33e0c,58434,31,350
92a4d782957eefc1e84113e192a520e2,58734,32,350
1a934db9ae6f53247e92cc903446481c,58100,33,350
11c15518ba445619e5a716799d737bfe,58075,34,350
16ebd9d4c8c72e59e8da7562a08ca99f,58390,39,350
acb7607608346ff6dc58f8db8af162cf,58273,40,350
a67e28f39ae5a17ebfb7f5d757ed650d,58548,41,350
6fd286e60aa57c69b147ecc9570a5884,58407,42,350
7287136f5259ef9e7a60dffa91ffab69,58744,43,350
0d97ad3dc7a8776e623e352ef82c0a71,58770,45,350
8c80312163224b2570b66fbbbe667377,58450,48,350
3d710cf15866a41ded1afae90cd6d12c,58607,49,350
6b97b945eb87b9b03a64d7fa71a8496e,58460,57,350
6b9d324145144253043eaac5ee5d9bc7,58118,58,350
f63013c7feaac2b0ff25c2516984bd6b,58657,60,350
ff877107ebf9b528ac31afeed0ed2ade,58626,61,350
900631947ac9f9373aef1df2b9969239,58545,62,350
78634916897e297eaec6ef4dd7c2cae0,58692,63,350
32a829938d470a7963bb0e354442a793,58748,64,350
7bd5e8994bc73ca67d535ccd9dd4baae,58309,66,350
6c351e02f6bb81c16fc35d2cc21018fd,58773,67,350
128f7646ba1a917226ad2342bb060d12,58544,74,350
797fb9463d0aa74ea09e80bbfbd60278,58386,75,350
effdc2d77e0044e41c66988d20466806,58243,76,350
5ec118a4ba86365897a710e1611920f9,58559,77,350
d17ff769ea5376507922bbb0da14fb18,57992,78,350
7f313a186e305f82860a790734b0bf46,57993,80,350
1433d7a2eac687f9d0ad2048d0fbb594,58327,83,350
c7d6aa82a30a05324f72a59b2975ca96,58703,84,350
6104a2a109436832d1d2818eb3b00afd,57986,86,350
e52909344cc107f121387de206358483,58679,87,350
6fceb30b3cc6793f466e90c7ac1eb982,58534,88,350
7a4659af86676b7c9386c15fe99b5b0a,58121,90,350
0d7869841d5cc75ea369f392e96be32c,58228,93,350
22c7a4995de4f870cb7a0481066deb28,58089,96,350
9e0b7ed8b7350b253544df7c20ab61ca,58520,97,350
65793424f0bd18b8a0630a996578253c,58558,98,350
d93f29cfe82a615cd0fea0d543da3b90,55865,107,339
e1ba7e781553765a2880294b776511db,56140,108,339
baf8b0b35013222e640ab07c89a924c5,56317,109,339
d2a0e31c555f175fcbc42064378b94ca,56380,110,339
369aecaf116a361764b250e25faa470e,56453,111,339
ac695e7f5c6888bbfc25cd182fc59442,56273,114,339
06dd7878435f920491bb47c118c265c7,56329,115,339
c6e9dd645c1750c1af84e6d3b50ae65b,56483,118,339
f34c485417d6e570d6602e84e5c93e2e,56085,119,339
c620a7760797160aae40e49c2c61ff17,55719,120,339
b835327e99d00de1918fccfc227fb62f,56076,122,339
f1a0204afc6ff1fcd63495a7ce59ccc7,56114,123,339
2180fbd3d72cba88c2f542445cfd4a4f,56264,128,339
c8e55bde33cb442783e07f2ada212b86,55909,132,339
9eea533110bac4fc0ebebd87f40384df,56096,134,339
7d9b3a0c7a2aeaca5715f3eda07c231c,56314,136,339
74d92ffe023b78eddaaeb6b9ee79636a,55850,138,339
152d3812f9c5d7071dad4b41e6d6061a,55877,139,339
dc6d66cc2de160d8d728591a911aa196,55959,140,339
65b000777fc357252c1dd286f5b72d52,56176,142,339
e2a3e65540d7ac4e53deb10c7b3258a7,56268,143,339
4daef248f5beab64724d2d3a238eff74,56271,144,339
3c8746e2135f2af06230015ab4c0c270,56285,145,339
e0fc5fd8756b4efda58864fdc7811e4c,56396,146,339
44cb6b00b0f2bc4347644d663c41a13c,55929,149,339
51b3b01cbde8f947fcb06e90ab8a656e,56054,151,339
21895015f1aba8ec4ddd2d5c49aa9d03,56229,152,339
715f4266b4f5f18c81304957568f9e8f,56339,153,339
0052f395311d50d24f4333329f39ec98,56091,154,339
91c8033d41630e17bcb8037b244c1cb7,55792,155,339
91c38e903ce925e46e93fd29c89365d8,56132,156,339
4f68c0aaa26053b42247e7e038221e06,56182,157,339
9d4650d033c6cd7573cd37dcf74e09d8,55845,160,339
3101716ec5e7fa938d01094307d31e74,56368,161,339
332de10d460a6d6022ea2e02e4917eae,56485,162,339
042cac9c299f0facc3bcb78c19e4b910,55871,163,339
47ccf6732a377d33385ec490a49de501,55952,165,339
5f9943d81ff88fbe7659e3c587715df0,55783,166,339
16851ad5285ee6f95adff602dd3e4b64,56327,167,339
d6a19921cbded62bdf6ceeee4a68427f,56444,168,339
14e85d7fa56c0c48baa2fd216bb4a4be,56466,169,339
91f543e97742c35dc4ded01e81060ce7,56269,170,339
fdf83a0525e57aff9016995816f256f0,56158,173,339
3f6784c3ffb81e2ecd10c18145d4f44b,56430,174,339
475cbb952a42ffe60d43312d6cefd352,56070,175,339
800c93b0635dfd192eedf2fcdf96c6c8,56389,179,339
8db13304a29e11d0029c4b101e7f0cdf,56432,180,339
f64729e806ea13b1c6062f235b7d6d86,56017,181,339
958a428c62583e1ee54ca86db62f1d11,56290,183,339
dfe3c81641dfdd22df5e372837ebad43,56415,184,339
cd140b83579232a8c93bde8d2518d72c,56286,185,339
c14a7f1fbeb30322aae866c922e956aa,56403,186,339
253541360094b1711a554bccade6c2d0,56226,187,339
d5fd58836b779ce6ad552076c9d7e19f,56384,188,339
d06fbfb776c2f428c7cf422fdedff2c7,56410,190,339
66122bb0e00f3bab763453d474580d41,55716,191,339
96c25fbbb5c4bd50585fb64b187a1170,55725,193,339
7fcb4249fd1a2d3c04dccc62429d7710,55741,196,339
59590c23fdb3b3f6e89ebdef8ddc491c,55753,197,339
220193b51d3251a32a24140a7d626592,55781,199,339
47e0db8606d96f336c2bf1459a365ab9,55796,200,339
4b6fada810f708d068a242f8eaeac8a1,46595,101,294
111b8698e0651a6dfee30b7e57437529,46422,107,294
0a3c235c917c845a616100bd56086bc3,46456,110,294
b869f3c0e6da072ddf1681092bf54066,46548,111,294
e7a2cb0ede22361d5ef762dbdbd342e3,46347,112,294
216ff6b8d8ddd32718994953984ffc2c,46424,114,294
33bb17146117f09e6dd23f550ce245a4,46544,116,294
707de30f47105fe000e4e179e4e070c6,46727,119,294
1a0253003ce16868f0a6e0e61a264a3a,46224,121,294
d6e0eda8bfbfe3a01d4ba7d9f27ad7fb,46350,123,294
8e072063ab6bd2d2c60bdcc897608ddf,46530,125,294
